Vehicle_ID,Velocity (m/s),Acceleration (m/s^2),Eccentricity,Community Neighborhood,Distance from RSU (m),RSU_Location,Latitude,Longitude,Vehicle_Type,Lane
Police vehicle_384,14.77,-6.29,0.62,13,22.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_160,16.69,0.87,0.87,20,3.56,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_464,4.34,8.64,0.31,18,15.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_400,2.54,-8.68,0.53,7,11.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_386,0,0,0,4,18.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_315,15.27,-3.34,0.68,12,2.16,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_423,18.45,0.93,0.91,7,5.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police_Vehicle_5,11.02,-8.85,0.92,9,0.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_320,18.95,3.79,0.86,20,23.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_127,16.4,-0.04,0.31,5,13.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_383,29.09,-2.3,0.43,7,2.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_312,17.66,-3.52,0.67,20,19.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_396,16.78,0.57,0.41,13,11.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_456,17.49,1.94,0.3,18,4.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_44,16.75,8.42,0.75,11,12.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_124,15.21,-0.13,0.17,14,10.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_477,15.51,-4.43,0.49,2,24.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_229,21.63,-3.46,0.75,10,1.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_26,30.44,9.59,0.59,5,28.7,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_282,0.35,5.28,0.24,11,5.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_117,44.16,3.79,0.08,20,28.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_466,17.3,6.84,0.02,17,3.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_156,35.19,-4.65,0.33,17,12.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_275,15.26,-0.08,0,18,10.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_109,34.78,1.35,0.99,5,13.21,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_27,15.43,4.65,0.85,16,9.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_391,16.63,-1.55,0.55,12,3.18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_230,25.87,14.39,0.86,6,16.98,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_185,39.58,-11,0.39,5,5.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_8,17,-1.33,0.5,4,13.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_472,20.45,1.36,0.84,12,15.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_469,15.71,2.56,0.79,20,25.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_486,16.74,-3.18,0.92,15,1.32,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_45,16.29,2.53,0.17,3,16.32,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_473,39.24,14.81,0.65,1,24.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_233,18.51,3.42,0.36,6,27.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_136,15.03,-3.07,0.97,18,12.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_14,27.41,-11.18,0.1,17,20.39,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_303,43.61,-9.47,0.8,13,13.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_356,18.05,-0.47,0.82,9,7.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_481,38.18,-3.27,0.87,9,28.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_258,37.4,0.02,0.02,6,14.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_470,34.17,1.65,0.89,11,6.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_70,16.44,-4.86,0.71,16,24.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_387,31.2,4.95,0.56,15,11.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_309,18,5.49,0.47,12,5.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_166,18.94,3.85,0.94,8,12.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_346,25.71,2.63,0.06,4,14.69,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_106,20.38,3.48,0.59,14,29.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_453,5.11,8.31,0.6,19,14.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_151,25.59,3.16,0.36,11,19.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_435,18.43,7.71,0.84,11,1.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_494,17.76,4.19,0.13,18,28.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_288,18.98,1.33,0.21,8,5.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_2,0,0,0,6,27.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_319,16.46,-1.33,0.51,14,5.02,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_266,15.05,-1.02,0.77,6,13.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_433,17.61,1.97,0.27,10,29.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_334,15.25,4.35,0.81,2,9.9,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_474,13.9,-3.2,0.23,10,22.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_401,44.22,3.64,0.38,12,9.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_116,15.41,0.63,0.81,15,21.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_142,21.09,1.01,0.59,18,0.92,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_208,7.29,6.24,0.27,2,19.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_406,18.28,-5.5,0.2,4,2.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_214,5.06,4.22,0.99,15,7.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_51,11.98,8.68,0.01,20,29.68,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_218,20.25,2.01,0.79,19,12.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_92,16.07,-1.45,0.2,17,25.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_467,4.67,2.22,0.59,20,28.88,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_267,16.39,2.51,0.62,7,22.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_201,16.16,-4.96,0.17,15,25.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_55,0.71,5.53,0.92,12,8.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_58,15.36,-3.78,0.54,13,9.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_74,15.14,0.37,0.88,11,6.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_378,15.71,-3.3,0.39,5,10.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_368,18.73,0.44,0.51,17,9.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_150,21.55,4.63,0.59,2,13.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_367,13.8,-5.44,0.33,16,15.9,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_431,6.78,-4.55,0.12,3,0.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_447,15.59,7.77,0.83,10,2.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_451,10.12,-4.97,0.55,2,2.12,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_352,35.58,-8.45,0.61,3,1.74,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_238,15.12,1.55,0.02,12,20.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_457,17.02,-0.14,0.6,5,18.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_49,16.09,3.78,0.33,15,27.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_186,41.9,-5.13,0.28,19,19.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_256,16.1,4.8,0.5,14,20.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_225,26.36,7.17,0.73,9,19.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_362,35.07,15.5,0.9,13,20.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_297,0.91,-4.49,0.38,14,8.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_125,33.26,4.71,0.95,7,20.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_363,0,0,0,13,27.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_146,15.14,1.96,0.38,13,27.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_292,15.77,-4.39,0.8,2,20.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_307,27.38,14.54,0.65,6,28.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_42,18.99,3.48,0.87,20,26.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_227,5.1,9.62,0.6,6,13.39,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_133,21.45,-0.45,0.72,13,0.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_323,3.28,5.15,0.97,16,21.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_333,18.25,-0.26,0.12,10,9.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_489,18.61,-6.53,0.4,13,18.21,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_331,15.19,-5.65,0.15,11,24.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_328,21.49,-4.14,0.2,5,15.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_69,21.23,1.7,0.11,18,6.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_64,17.93,4.09,0.04,17,12.24,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_158,21.7,2.62,0.25,15,11.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_101,42.3,2.5,0.03,4,28.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_296,36.05,2.68,0.06,11,6.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_310,3.39,2.11,0.82,7,29.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_147,16.06,-1.74,0.2,18,20.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_240,6.37,-4.01,0.84,9,28.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_217,27.71,-10.89,0.32,11,27.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_318,6.23,1.87,0.67,9,10.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_425,19.37,-4.55,0.02,12,6.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_446,30.94,17.84,0.56,2,18.75,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_169,35.98,9.57,0.6,18,10.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_357,20.95,4.42,0.72,18,0.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_99,15.36,-0.27,0.93,14,4.92,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_148,7.32,-2.57,0.79,19,14.39,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_394,15.54,5.88,0.8,19,3.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_302,18.28,0.6,0.49,16,22.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_417,19.77,-2.97,0.01,18,6.5,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_12,0,0,0,14,15.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_270,33.46,-1.72,0.2,7,23.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_291,16.99,0.26,0.5,14,11.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_20,41.36,17.99,0.96,1,6.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_402,18.73,2.49,0.83,13,0.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_224,40.52,6.68,0.76,7,4.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_408,20.61,2.9,0.96,17,28.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_371,40.71,17.1,0.49,10,21.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_349,0,0,0,3,26.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_110,28.15,18.99,0.75,1,10.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_32,18.46,0.07,0.3,20,23.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_182,20.76,1.96,0.48,8,2.46,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_325,15.75,1.04,0.53,14,7.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_254,16.04,7,0.41,10,25.46,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_149,16.22,-3.9,0.53,17,29.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_479,15.02,5.15,0.95,8,29.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_36,37.71,1.92,0.32,10,24.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_183,21.04,4.87,0.18,19,27.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_23,36.74,-8.69,0.8,4,8.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_187,18.51,0.89,0.65,19,6.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_65,35.56,7.96,0.26,2,28.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_411,15.27,2.06,0.46,11,21.95,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_202,11.66,-2.4,0.96,2,6.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_436,34.08,0.35,0.43,1,11.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_257,41.55,9.49,0.55,16,17.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_223,17.56,-4.82,0.1,7,20.92,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_40,28.31,-2.48,0.19,14,9.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_212,36.12,4.36,0.88,17,19.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_445,17.31,3.97,0.01,2,4.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_91,25.4,-2.24,0.53,19,12.62,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_268,10.55,7.25,0.73,9,14.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_434,20.87,-1.68,0.8,8,23.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_465,17.45,-3.15,0.5,19,3.17,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_260,0,0,0,18,23.9,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_63,15.02,0.42,0.6,10,25.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_192,20.77,4.03,0.88,1,17.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_62,17.35,-2.49,0.6,6,14.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_181,16.43,6.5,0.63,19,26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_365,18.9,-1.87,0.71,19,1.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_104,26.95,16.55,0.24,19,24.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police_Vehicle_1,9.09,6.91,0.79,11,28.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_98,29.96,5.87,0.69,11,4.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_177,16.9,-1.03,0.48,6,8.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_299,36.97,-9.17,0.07,9,26.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_163,30.46,-3.84,0.46,5,13.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_392,27.57,17.16,0.48,13,11.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_475,15.76,0.2,0.39,18,9.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_351,42.69,7.76,0.84,6,10.77,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_234,18.82,2.02,0.89,6,26.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_454,15.32,4,0.08,17,10.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_102,0,0,0,7,8.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_71,18.03,7.31,0.64,6,0.27,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_298,27.03,-3.25,0.75,13,2.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_313,20.59,2.73,0,16,6.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_329,14.28,4.26,0.12,10,25.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_112,19.98,3.22,0.43,13,5.06,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_459,18.37,1.35,0.7,16,2.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_342,15.1,-0.86,0.84,15,28.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_97,17.74,6.75,0.72,20,18.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_419,20.36,-4.77,0.06,12,6.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_317,18.45,2.72,0.42,15,0.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_232,18.97,-1.93,0.93,14,18.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_443,15.46,0.76,0.77,17,24.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_10,41.77,17.19,0.53,16,29.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_432,5.93,2.95,0.07,12,25.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_28,18.65,-3.24,0.52,19,12.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
