Vehicle_ID,Velocity (m/s),Acceleration (m/s^2),Eccentricity,Community Neighborhood,Distance from RSU (m),RSU_Location,Latitude,Longitude,Vehicle_Type,Lane
Truck_306,17.67,0.29,0.16,2,16.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_358,42.75,9.85,0.04,20,25.98,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_125,18.75,0.6,0.65,2,28.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_133,5.92,8.05,0.22,9,23.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_68,2.16,-0.94,0.03,17,17.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_213,36.49,0.26,0.1,3,3.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_365,21.3,-3.05,0.41,4,5.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_7,1.99,2.85,0.95,12,20.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_320,21.31,1.25,0.21,9,9.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_164,15.46,0.88,0.98,13,23.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_36,17.74,-2.92,0.74,5,1.38,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_292,17.94,-3.91,0.26,2,23.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_115,30.01,1.63,0.37,14,6.66,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_60,0,0,0,10,11.69,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_256,15.2,1.02,0.62,11,18.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_294,26.44,-8.43,0.4,10,2.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_10,16.22,1.47,0.2,11,18.88,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_102,15.18,-2.22,0.46,17,19.89,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_260,18.12,7.13,1,1,14.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_203,36.31,-6.35,0.44,12,10.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_382,21.82,-3.96,0.76,5,22.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_168,17.31,-3.29,0.21,3,19.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_38,19.6,2.37,0.55,13,25.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_116,20.02,4.74,0.78,2,8.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_301,16.56,5.43,0.02,6,0.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_243,15.25,-3.19,0.59,4,27.57,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_65,4.09,-3.72,0.01,12,21.4,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_3,18.95,-4.08,0.68,15,12.95,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_75,0,0,0,13,25.68,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_57,15.98,3.74,0.5,13,17.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_1,37.18,4,0.95,3,1.68,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_53,19.89,4.53,0.65,5,16.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_140,14.95,1.37,0.77,5,15.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_227,18.73,8.7,0.44,5,10,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_77,16.74,7.19,0.49,11,27.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_250,14.14,9.08,0.13,13,16.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_59,9.27,0.03,0.75,16,14.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_189,4.42,-0.58,0.46,1,28.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_311,15.86,3.49,0.1,9,9.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_266,18.08,7.72,0.21,17,29.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_119,38.03,4.15,0.85,15,29.77,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_299,15.71,-3.72,0.42,6,2.8,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_248,8.06,-6.07,0.11,5,1.27,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_34,17.59,-2.25,0.81,5,6.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_85,21,3.41,0.05,10,5.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_14,11.58,-0.73,0.22,1,1.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_340,16.11,1.4,0.87,2,15.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_177,21.11,3.67,0.53,11,18.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_210,17.45,1.11,0.88,3,8.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_371,28.6,-1.34,0.86,14,2.78,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_334,16.71,9.21,0.51,12,17.54,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_121,35.21,0.29,0.21,14,2.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_290,21.21,-0.79,0.59,18,10.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_217,19.66,1.47,0.66,11,7.7,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_89,17.84,-3.95,0.2,14,9.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_147,11.81,2.47,0.53,12,1.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_41,0,0,0,19,12.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_23,17.56,-1.65,0.85,10,21.83,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_138,12.17,1.47,0.59,18,10,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_30,3.81,-0.37,0.61,10,25.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_265,17.21,1.57,0.31,13,6.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_43,16.06,-3.98,0.41,6,2.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_236,17.16,-1.19,0.57,15,27.01,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_362,25.82,-11.71,0.73,14,28.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_129,15.06,-3.43,0.22,18,20.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_175,10.01,2.59,0.75,7,22.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_317,18.15,-3.49,0.78,20,2.51,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_237,0,0,0,10,1.68,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_15,25.07,-7.58,0.48,11,0.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_285,16.49,1.15,0.93,14,27.09,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_144,17.59,-1.05,0.42,6,22.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_240,5.69,-7.47,0.48,4,18.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_18,15.06,-1.46,0.08,6,29.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_215,39.83,-1.93,0.21,13,18.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_66,5.45,-2.26,0.32,6,21.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_220,35.6,-5.34,0.4,17,2.41,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_389,19.28,2.98,0.57,6,0.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_200,11.81,0.84,0.23,19,10.04,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_104,17.6,4.57,1,13,18.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_82,19.05,-3.5,0.51,2,29.17,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_103,17.59,3.67,0.93,8,24.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_158,17.42,3.7,0.98,16,12.94,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_353,36.93,8.15,0.39,5,7.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_76,15.2,-0.86,0.55,13,14.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_291,1.37,-5.48,0.51,11,0.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_208,25.97,18.26,0.34,6,12.63,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_374,21.06,2.82,0.26,4,10.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_56,27.92,-0.44,0.53,11,19.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_157,16.27,-4.51,0.08,1,9.07,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_325,31.11,-2.88,0.23,4,4.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_385,0,0,0,2,15.14,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_80,21.49,4.24,0.29,4,26.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_197,15.73,1.66,0.95,6,9.03,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_112,16.66,-0.59,0.62,19,28.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_281,34.25,9.07,0.73,6,29.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_391,18.1,-5.36,0.54,7,2.15,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_298,0,0,0,7,20.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_91,29.92,-8.3,0.36,16,17.7,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_107,20.55,0.8,0.38,13,24.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_367,17.69,-0.71,0.31,2,15.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_176,17.22,2.94,0.04,15,6.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_19,29.22,11.48,0.33,4,7.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_313,15.36,1.33,0.74,10,16.52,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_37,35.14,2.25,0.18,19,2.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_137,16.76,-4.07,0.94,2,7.39,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_274,18.19,1.43,0.02,6,6.82,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_90,31.26,-9.95,0.93,8,23.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_277,17.17,-2.78,0.58,5,16.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_376,0,0,0,3,23.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_316,15.76,3.36,0.79,14,17.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_73,27.28,18.42,0.28,7,15.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_17,15.29,-4.53,0.17,16,22.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_350,29.97,-7.7,0.54,16,5.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_254,14.48,9.95,0.38,9,24.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_297,16.23,-4.61,0.14,13,5.71,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_308,18.94,-3.38,0.96,18,28.59,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_221,18,-3.37,0.44,7,9.93,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_352,31.17,6.3,0.78,4,10.84,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_270,40.62,-3.28,0.77,9,5.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_284,18.42,4.89,0.3,7,27.62,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_375,8.51,-7.32,0.97,12,27.36,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_192,43.39,-11.81,0.09,14,24.3,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_216,15.92,3.01,0.11,3,25.56,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_286,40.08,6.1,0.57,13,16.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_209,21.67,-1.24,0.65,16,22.85,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_349,6.48,-8.31,0.09,8,12.33,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_6,18.09,4.92,0.78,19,9.02,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_127,8.41,7.61,0.9,2,24.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_35,36.57,-5.44,0.51,12,22.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_224,0,0,0,8,26.17,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_45,17.57,0.37,0.96,15,22.56,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_359,18.67,2.6,0.35,3,2.76,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_214,33.5,15.98,0.87,3,16.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_109,18.23,-1.73,0.84,3,18.23,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_228,4.58,2.07,0.96,7,15.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_106,39.08,3.18,0.86,18,14.65,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_235,20.47,4.8,0.4,15,17.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_33,15.97,5.56,0.42,13,26.44,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police_Vehicle_2,11.28,-1.16,0.58,12,10.99,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_307,38.28,9.61,0.13,17,24.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_105,14.19,5.48,0.28,8,15.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_309,41.3,9.29,0.83,17,14.53,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_344,27.69,16.07,0.13,9,22.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_202,42.5,16.87,0.42,8,2.92,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_108,15.42,-4.26,0.3,4,8.43,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_293,17.57,3.19,0.31,1,10.28,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_188,35.38,1.52,0.28,12,16.81,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_98,21.54,-0.22,0.13,8,29.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_148,38.74,1.97,0.47,1,26.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_187,0,0,0,1,4.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_39,16.98,0.37,0.12,7,7.05,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police_Vehicle_3,4.31,0.83,0.6,10,11.2,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_372,17.05,4.02,0.87,17,3.96,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_330,25.66,9.21,0.45,7,14.18,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_351,18.03,-4.73,0.07,1,23.31,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_341,0,0,0,17,24.25,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_86,0,0,0,9,28.68,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_392,0,0,0,10,3.45,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_323,4.47,5.97,0.33,10,29.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_27,18.16,-4.56,0.49,8,24.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_244,17.76,-3.12,0.92,4,14.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_361,17.52,-0.93,0.63,20,1.1,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_155,30.37,0.46,0.26,17,15.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_178,15.47,-0.69,0.28,1,14.64,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_234,16.06,-3.71,0.66,9,8.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_205,16.82,3.33,0.18,4,3.42,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Police vehicle_263,8.72,4.89,0.05,2,19.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Police vehicle_61,16.18,-2.89,0.99,8,8.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_271,21.01,2.72,0.86,1,23.37,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_322,31.86,13.91,0.75,15,20.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_169,19.07,-4.78,0.1,11,24.98,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_172,16.96,5.74,0.11,19,9.86,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_300,21.27,0.7,0.14,8,12.67,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_171,20.78,0.78,0.93,18,9.91,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_194,16.67,-2.99,0.25,18,20.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_363,19.05,-0.01,0.09,20,13.11,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_111,37.01,13.93,0.51,11,12.35,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Truck_222,18.62,3.8,0.39,4,5.61,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_393,25.8,4.97,0.43,5,27.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_145,3.64,4.08,0.09,9,24.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Bus_327,16.99,3.78,0.65,2,27.9,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_287,15.28,1.81,0.92,20,29.97,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_165,20.21,-3.97,0.97,5,22.22,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Truck_84,0,0,0,8,13.34,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Police vehicle_42,18,-5.57,0.34,14,13.29,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Car_161,25.2,17.46,0.51,20,19.08,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_279,0,0,0,19,29.73,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_288,35.51,10.81,0.71,9,18.13,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Bus_253,18.29,6.74,0.63,12,9.48,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Bus_78,0,0,0,20,14.47,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Car_64,40.13,-8.5,0.24,19,16.49,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_204,28.9,18.96,0.61,3,25.55,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Police vehicle_395,10.79,7.54,0.46,10,5.69,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,police vehicle,l1
Truck_366,19.16,-2,0.06,13,22.58,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Bus_153,15.26,-0.54,0.66,1,5.26,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,bus,l1
Truck_319,15.11,-2.5,0.44,16,3.95,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,truck,l1
Car_100,33.82,-9.15,0.67,1,6.19,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
Car_54,27.63,5.75,0.59,3,0.79,"[22.25360429869858, 84.83712802524929]",22.2536043,84.83712803,car,l1
